"band.point","fluorescence"
0.0583,249.528787733239
0.2083,95.7121271286707
0.35,82.4919349028038
0.6,253.702614173983
0.7416,91.6199016260991
0.9166,43.8551246652243
1.0166,41.2968655975141
1.1249,41.1134681650729
1.3999,28.3859574772619
1.5582,24.4320207973424
1.6332,24.2511249725167
1.6916,24.5240249151628
1.7916,26.1489700913947
2.0499,46.3507316034221
2.4249,203.561069076553
2.6998,27.6311680592925
2.8332,25.9224577774025
2.9165,20.7064208352698
3.2081,85.6490844504462
