0.0000	168.6667
0.0083	192.0612
0.0167	217.0000
0.0250	232.1837
0.0333	251.0000
0.0417	249.4354
0.0500	255.0000
0.0583	249.6667
0.0667	250.5170
0.0750	232.7211
0.0833	207.2993
0.0917	171.0000
0.1000	140.5306
0.1083	119.1973
0.1167	109.0000
0.1250	103.0000
0.1333	98.3401
0.1417	97.0408
0.1500	98.4014
0.1583	95.0000
0.1667	98.2245
0.1750	98.3333
0.1833	98.1292
0.1917	94.7891
0.2000	98.4694
0.2083	97.3742
0.2167	94.5918
0.2250	96.7687
0.2333	99.8095
0.2417	94.8503
0.2500	92.9456
0.2583	88.1361
0.2667	90.0136
0.2750	85.0000
0.2833	88.0544
0.2916	87.9048
0.3000	85.0680
0.3083	86.0884
0.3166	86.7823
0.3250	85.2585
0.3333	88.1020
0.3416	84.4898
0.3500	80.8095
0.3583	82.7891
0.3666	82.4626
0.3750	82.2585
0.3833	83.2721
0.3916	81.0000
0.4000	79.6258
0.4083	80.3333
0.4166	79.3537
0.4250	80.6258
0.4333	83.2109
0.4416	81.8299
0.4500	87.4354
0.4583	85.5442
0.4666	96.0476
0.4750	95.9932
0.4833	106.4490
0.4916	113.6122
0.5000	124.0000
0.5083	133.1565
0.5166	147.4014
0.5250	163.1429
0.5333	176.0816
0.5416	195.6599
0.5500	211.9592
0.5583	230.1020
0.5666	242.0476
0.5750	250.9660
0.5833	252.0476
0.5916	253.6939
0.6000	254.0000
0.6083	241.0000
0.6166	210.0000
0.6250	170.3197
0.6333	132.2313
0.6416	102.0952
0.6500	87.0000
0.6583	74.0000
0.6666	69.9320
0.6750	70.0136
0.6833	72.9864
0.6916	74.0000
0.7000	80.0952
0.7083	86.9320
0.7166	90.7347
0.7250	94.7823
0.7333	93.8708
0.7416	87.8980
0.7500	80.8299
0.7583	77.4286
0.7666	68.1565
0.7750	60.2313
0.7833	58.7483
0.7916	53.1837
0.8000	52.0000
0.8083	47.9388
0.8166	50.6667
0.8249	47.4150
0.8333	50.0000
0.8416	49.4218
0.8499	45.8299
0.8583	45.5646
0.8666	45.0884
0.8749	44.4762
0.8833	46.4966
0.8916	44.5170
0.8999	44.5374
0.9083	43.5578
0.9166	43.8435
0.9249	43.0000
0.9333	44.0000
0.9416	40.3605
0.9499	43.3401
0.9583	39.6395
0.9666	43.5034
0.9749	40.0000
0.9833	41.2245
0.9916	40.7143
0.9999	43.0000
1.0083	41.3946
1.0166	41.6463
1.0249	40.0000
1.0333	38.2721
1.0416	38.8844
1.0499	38.9048
1.0583	38.1497
1.0666	39.8912
1.0749	43.8639
1.0833	41.0272
1.0916	41.0000
1.0999	40.0000
1.1083	42.0476
1.1166	42.8639
1.1249	40.0884
1.1333	41.8912
1.1416	39.2585
1.1499	39.1497
1.1583	40.8299
1.1666	38.1905
1.1749	37.8435
1.1833	38.5374
1.1916	37.2517
1.1999	38.7279
1.2083	37.0000
1.2166	38.0612
1.2249	34.3333
1.2333	36.3537
1.2416	37.0000
1.2499	35.1837
1.2583	35.0000
1.2666	36.1293
1.2749	35.0884
1.2833	33.0476
1.2916	32.4966
1.2999	31.9660
1.3083	31.4626
1.3166	30.8844
1.3249	30.0000
1.3333	29.7959
1.3416	29.0000
1.3499	30.0000
1.3582	28.3197
1.3666	29.3605
1.3749	28.7007
1.3832	28.0000
1.3916	28.2585
1.3999	28.7619
1.4082	26.0000
1.4166	26.8027
1.4249	27.0000
1.4332	28.0000
1.4416	27.7279
1.4499	26.8844
1.4582	24.1905
1.4666	26.9252
1.4749	25.1088
1.4832	25.9660
1.4916	26.9864
1.4999	25.0136
1.5082	26.0000
1.5166	25.0000
1.5249	25.8639
1.5332	25.8231
