"band.point","fluorescence"
12,69.3294712801609
27,69.625768913911
55,74.9336865073995
89,59.9862326539564
101,72.052143511827
115,71.4019149587893
130,50.7293968864659
134,50.676696925641
146,52.7130809955059
165,58.8570617262528
193,55.3349827170957
221,41.8956412654553
250,46.9685425328594
277,63.4504435369873
320,77.1310503485677
364,37.8551899422293
378,37.2935429935577
390,37.4497989490388
406,37.075028369559
413,36.8099287513289
430,37.2934852717373
