"band.point","fluorescence"
66,225.537228202138
75,246.086040002982
85,250.242517221495
95,244.519731276693
106,214.059130187782
118,154.077192542095
131,111.820718165451
145,85.5814798585669
160,69.5448809391308
175,62.9512304477442
191,61.6237671155543
207,62.287690989134
226,66.2950584329871
259,75.6736464788895
283,103.367493751937
309,92.9503641666743
343,105.729501283684
357,109.004921087911
385,167.15197170608
425,240.981564988018
