"band.point","fluorescence"
35,126.759922639387
90,169.830293227199
102,169.927215435861
157,52.383100528883
177,45.3157499308979
189,46.5824694764641
191,46.5848010529923
260,117.738706334101
282,88.6718435392822
301,54.4829233596801
321,42.5903187715255
339,37.8364852827581
354,36.8780088735696
369,35.8131235769839
372,35.742349977256
378,35.5331042142004
392,36.7148492586485
407,38.0865763243062
