"band.point","fluorescence"
21,43.8687736161877
42,46.454506660875
72,51.7409758090336
94,44.6718657762909
119,57.9359481205575
149,43.9993269903936
204,76.0357308534646
248,42.0741277113402
262,45.4657423877955
276,42.1541946218763
291,44.023731314053
307,48.4137247425374
326,97.1386361891909
340,101.217917375383
380,39.8998090163307
390,41.7939337600537
413,48.4264442759314
